transactionid;issuedto;issuedby;date;hour;minute
49c9899e-3847-4669-9aaf-486cf04b3e27;Todd Vaughn;Wilhagan's;5/13/2018;14;20
58c2b286-981c-400e-8443-53828091eb22;Todd Vaughn;Wilhagan's;1/14/2018;18;16
6c44db19-2e26-4133-b195-9d46f94fe31b;Todd Vaughn;Wilhagan's;2/14/2018;18;56
76089c03-0264-4918-a58f-802aa05d5339;Angela Anderson;Wilhagan's;3/11/2018;10;40
9310bf2a-527a-43e9-80b1-3d6c9511249b;Angela Anderson;Wilhagan's;1/20/2018;19;2
f516cc64-d253-4f13-8ada-495e811a5eaa;Angela Anderson;Wilhagan's;10/1/2018;13;6
6a9b8b7a-274a-451e-b407-ebd02e2cac26;Angela Anderson;Wilhagan's;10/25/2018;17;31
7a6ecc04-58eb-4b9f-86ed-4f89d7cb6a91;Angela Anderson;Wilhagan's;12/29/2018;8;33
c08c6f32-5a95-4d9a-bc5d-0fbdc29649ba;Jermaine Beard;Wilhagan's;10/20/2018;9;17
174ac501-d191-4adc-95c4-2fd1cf25b140;Jermaine Beard;Wilhagan's;4/15/2018;17;57
57e1f7b5-0a9b-485f-90d8-35e016c597fb;Jermaine Beard;Wilhagan's;7/21/2018;9;33
61225855-1b17-4fe1-b6e8-d7481cea64ed;Wayne Kline;Wilhagan's;10/24/2018;16;39
857e6620-3b7a-43b7-b50d-81f881b10836;Mallory Ford;Wilhagan's;7/14/2018;10;9
7ad3077b-461d-4624-88d6-6215c7906d85;Mallory Ford;Wilhagan's;1/20/2018;13;11
770a3853-dabe-46ae-bd66-62148b87aed1;Mallory Ford;Wilhagan's;1/18/2018;19;7
ac88a12f-370f-44b4-b3f4-2aa21a54ce1e;Mallory Ford;Wilhagan's;9/24/2018;15;40
afdb3d13-b3e0-4348-a562-801feed1c7b9;Miriam Avila;Wilhagan's;3/10/2018;13;3
eec0e4c4-5d62-4d4d-8ab9-64027f362a97;Miriam Avila;Wilhagan's;2/29/2018;10;50
30f3e4f9-22cd-43c6-913c-0a217655f26a;Miriam Avila;Wilhagan's;12/10/2018;15;58
e1000ae2-2957-4007-8f6d-1b28319c30f6;Miriam Avila;Wilhagan's;7/22/2018;9;57
733496e0-0e98-4583-89f6-3cf8d16ae969;Miriam Avila;Wilhagan's;1/18/2018;8;16
1d59684b-1dd2-4d3d-9b78-80934ed6ed37;Harriet Sharpe;Wilhagan's;8/11/2018;10;53
29f4703e-31fd-4fed-a02c-978f690ea537;Harriet Sharpe;Wilhagan's;5/24/2018;14;56
6b39bde3-a297-43d5-844a-0efe8ab80d60;Harriet Sharpe;Wilhagan's;5/25/2018;15;44
e67fc752-c449-4080-b639-da05c0823a66;Jasper Jennings;Wilhagan's;4/26/2018;15;48
7eb6cdaa-ce1d-4cf4-a91e-31eb991b70e7;Jasper Jennings;Wilhagan's;11/6/2018;8;14
54522d27-9f44-4098-a039-0b2e312852ec;Hiroko Harmon;Wilhagan's;3/24/2018;17;37
73811cb6-72fe-4ce6-b7e0-c062a0d234cb;Hiroko Harmon;Wilhagan's;5/25/2018;12;3
1539e9d8-c6d0-4f54-974f-322cffbb8f8d;Leslie Reese;Wilhagan's;1/6/2018;16;11
1a41b6d1-be5a-4c8c-a36a-27a845a3d01c;Camden Meyer;Wilhagan's;9/7/2018;17;21
ca11fb39-1c3f-4fc9-90d3-1379147066b8;Camden Meyer;Wilhagan's;8/9/2018;19;6
1cfc4c32-d389-468e-bb47-74fd9f532c10;Camden Meyer;Wilhagan's;1/7/2018;14;29
090b100a-46de-401d-8bdd-82feb875fdb3;Malik Parsons;Wilhagan's;12/8/2018;12;39
7eff3044-13c9-4991-b6bd-6ad03bb6787b;Malik Parsons;Wilhagan's;6/6/2018;12;30
ba0e9c2f-cc6a-4661-aaf8-07f0c08f26bc;Cody Goodwin;Wilhagan's;8/8/2018;16;57
fb9c1be1-6f02-4369-991a-45a61d683573;Cody Goodwin;Wilhagan's;3/29/2018;18;13
ae2f0761-7559-48dd-8f1b-180599a3dac5;Adele Dean;Wilhagan's;2/15/2018;11;46
45f3cdae-a511-4a3d-911f-561493f0a5be;Adele Dean;Wilhagan's;6/25/2018;19;17
d72a6329-aaf7-4ed5-be98-c4ade56b2103;Adele Dean;Wilhagan's;8/18/2018;18;42
a6aae96b-f6b8-462b-831a-93574d5dfe95;Hillary Knox;Wilhagan's;9/9/2018;12;0
0bfe269f-1ea9-4603-8d74-d5bf4d607424;Amaya Hoover;Wilhagan's;10/29/2018;13;22
466235da-66e0-458b-aabd-bcf3f711a1d6;Amaya Hoover;Wilhagan's;8/8/2018;13;13
99bc707a-4700-4248-9f14-cd901d6515c3;Amaya Hoover;Wilhagan's;12/8/2018;11;42
cc546042-dea2-41e9-911d-f86d6040c61d;Amaya Hoover;Wilhagan's;9/9/2018;17;38
f02c9cb5-b7e4-41ce-a488-7151dfa95f97;Amaya Hoover;Wilhagan's;5/9/2018;19;32
22b8c666-ff04-42ed-bcce-ac38db891f33;Sage Mccarty;Wilhagan's;9/15/2018;16;21
bab1b348-9984-4a21-b7ed-b064086bf80a;Sage Mccarty;Wilhagan's;10/12/2018;19;29
c6cee7ac-72a4-41de-a1e6-a13f853d4927;Sage Mccarty;Wilhagan's;3/26/2018;16;11
4a2071e0-86cd-4733-b959-4ccf90baed10;Owen Buchanan;Winking Lizard Inc;4/26/2018;10;6
786ac02f-2837-4d52-87ac-e0a0a272f8ef;Owen Buchanan;Winking Lizard Inc;11/11/2018;10;14
dc62b7b4-4a05-460e-a13b-e38c97f83415;Owen Buchanan;Winking Lizard Inc;12/8/2018;14;33
38a78db5-f7bd-4189-83c9-ceac381cec9a;Owen Buchanan;Winking Lizard Inc;5/5/2018;19;3
60aa7553-e3d1-4e13-8dd6-be031ce7a887;Morgan Powell;Winking Lizard Inc;4/14/2018;17;50
6a2883bc-be38-4dc0-9422-d4c4bf6d1bd4;Morgan Powell;Winking Lizard Inc;2/28/2018;11;4
783fd035-4aed-4636-bec7-628f669f913b;Marah Wooten;Winking Lizard Inc;3/5/2018;9;58
46063f4b-429f-4357-8d7d-7f09d620eac7;Marah Wooten;Winking Lizard Inc;11/6/2018;11;45
4b32c646-c872-4f0f-b1a7-d6f3092ba2dd;Marah Wooten;Winking Lizard Inc;5/11/2018;6;58
074b4fc9-72a4-4d25-86ee-ef6e29eb3bb9;Marah Wooten;Winking Lizard Inc;10/3/2018;7;43
be9796f2-6b5d-4945-92d6-7efa4e294240;Tad Burt;Winking Lizard Inc;6/7/2018;11;12
273f19da-41f8-4ade-a2ea-9c7c186dc99d;Aristotle Berry;Winking Lizard Inc;5/18/2018;7;58
8c6a0d18-0cd9-441d-811e-2070930d28da;Aristotle Berry;Winking Lizard Inc;12/21/2018;19;11
257a904b-b4c5-4d25-ad13-a9ebbebbcbab;Clare Pruitt;Winking Lizard Inc;1/22/2018;14;11
dd08fdfe-e86b-45fc-8d4a-62d29d0832cf;Clare Pruitt;Winking Lizard Inc;8/15/2018;21;3
d4903f4f-a487-4461-a3ec-191333e84b84;Nehru Bradley;Winking Lizard Inc;5/21/2018;14;32
1302a4a1-261d-407f-aa21-b063ff5d2dca;Nehru Bradley;Winking Lizard Inc;5/15/2018;12;58
356717e1-6908-46d3-b372-6e126c9568fb;Hanna Langley;Winking Lizard Inc;10/14/2018;22;22
98d25bfa-ffce-4380-a48f-45754def2b97;Hanna Langley;Winking Lizard Inc;5/4/2018;12;41
e163a29e-a1a6-4631-b813-de88f9fd0730;Hanna Langley;Winking Lizard Inc;12/8/2018;13;5
b4be33e9-fc8c-434a-b78c-7b3e7f947da1;Hunter Slater;Winking Lizard Inc;7/29/2018;14;12
202fcaf9-e5a3-4a06-bce7-e29e291698ec;Hunter Slater;Winking Lizard Inc;9/29/2018;17;1
d0a44c6e-379e-4243-b7e7-d551fdc927c0;Miranda Fitzgerald;Winking Lizard Inc;6/28/2018;15;8
da42b13b-a380-4497-8059-d945b6b5cab7;Miranda Fitzgerald;Winking Lizard Inc;4/24/2018;20;59
69d87589-d91f-4989-ae66-6ab93918c72a;Blaze Wise;Winking Lizard Inc;11/22/2018;15;7
95289b98-f4bb-4ccb-9ec5-ca0936d3968f;Blaze Wise;Winking Lizard Inc;9/12/2018;10;40
9b515fe4-2827-4c57-96fb-caad67246261;Blaze Wise;Winking Lizard Inc;4/19/2018;11;9
15ebb233-77c2-481a-95d0-4dadd51e6ba1;Blaze Wise;Winking Lizard Inc;2/11/2018;7;44
c66c798d-d521-4b75-bfe9-d744905bded4;Blaze Wise;Winking Lizard Inc;3/16/2018;7;13
b5371317-6b60-466f-acb9-e7dbd4a519b5;Jasper Puckett;Winking Lizard Inc;5/23/2018;20;9
16267661-a494-412f-8479-8129e3ebc357;Jasper Puckett;Winking Lizard Inc;10/29/2018;9;55
d55c2533-c9c7-45ae-aa2f-15ba06bb7f02;Jasper Puckett;Winking Lizard Inc;7/1/2018;6;36
033469d7-2e9f-4c6d-9047-c7351eb8ad11;Jasper Puckett;Winking Lizard Inc;11/1/2018;18;56
14c310e1-3701-4ad8-b16b-2d42c0bac43e;Jasper Puckett;Winking Lizard Inc;8/21/2018;19;46
1d4993db-72d3-43e7-b6c9-6d5f8a977219;Yolanda Cain;Winking Lizard Inc;7/18/2018;19;46
10cd7b76-1528-4bd1-99b6-ccf8778edbf8;Yolanda Cain;Winking Lizard Inc;12/6/2018;8;2
22829e51-db30-425e-9e48-53d3b07c7237;Yolanda Cain;Winking Lizard Inc;6/25/2018;17;40
03aaee33-f785-40a8-8395-aee6a9e45a0e;Yolanda Cain;Winking Lizard Inc;11/5/2018;11;4
2732f428-c730-4614-b091-9dcd8c8da320;Juliet Campos;Winking Lizard Inc;2/15/2018;10;39
7a16e237-f1da-4c11-9317-ece5d712fd3b;Juliet Campos;Winking Lizard Inc;3/21/2018;8;21
7e4ab35f-015e-4b07-8039-cd47e32811c6;Juliet Campos;Winking Lizard Inc;12/25/2018;7;1
68d43fb9-7489-40d4-b10f-185be4bf54a1;Juliet Campos;Winking Lizard Inc;9/15/2018;17;32
54164040-45d2-4020-929d-d6456bccde6d;Ryder Newman;Winking Lizard Inc;2/23/2018;18;50
6233c347-36dd-4aee-9c3d-18652ee21488;Ryder Newman;Winking Lizard Inc;9/16/2018;9;36
a7b8c5b2-559f-4d04-9f93-6280797a3601;Ryder Newman;Winking Lizard Inc;1/7/2018;10;21
814ef819-7bd4-450c-b37f-155f26e12251;Ryder Newman;Winking Lizard Inc;9/4/2018;7;31
5af147a1-78f7-4e9a-9f72-613ee3ac1f4c;Jaquelyn Vargas;Winking Lizard Inc;1/5/2018;9;12
04e76392-636f-4e10-b325-687085d5ef53;Jaquelyn Vargas;Winking Lizard Inc;8/29/2018;13;31
d336998b-0404-4903-9c79-71fe99be11dd;Jaquelyn Vargas;Winking Lizard Inc;4/1/2018;17;44
29cb2dd6-13aa-485b-8077-b1f98880be94;Selma Burke;Winking Lizard Inc;10/12/2018;10;48
5efb5665-7a4e-47b0-b77a-9e4fb0409fd1;Edward Burke;Winking Lizard Inc;2/1/2018;10;33
9c72059a-fca3-4dd7-9e7a-4a07880a1443;Edward Burke;Winking Lizard Inc;12/16/2018;8;39
6007bbe5-92a1-4a4f-965a-6e306a531d76;Alden Parker;Winking Lizard Inc;6/14/2018;20;3
0514a29e-8fb7-4c69-8177-2de144a08638;Alden Parker;Winking Lizard Inc;1/7/2018;15;36
e0037022-82a1-4681-88f4-d5e87ffc8901;Alden Parker;Winking Lizard Inc;5/16/2018;20;58
4efca560-e386-4d74-806c-2834945fbf36;Alden Parker;Winking Lizard Inc;6/29/2018;19;22
01ef7da5-6cf5-4dfe-92d0-36b0bf382eae;Alden Parker;Winking Lizard Inc;12/5/2018;11;17
fce15843-a7fa-4a0e-839b-69159c600025;Brent Mayo;Winking Lizard Inc;1/27/2018;7;6
58a03d77-6e1c-49e1-ad34-f5f866faf4da;Brent Mayo;Winking Lizard Inc;8/23/2018;17;53
8377c1df-610c-4910-b8f4-76e2dd0f5b4c;Brent Mayo;Winking Lizard Inc;7/11/2018;12;6
93e30136-185f-4874-9990-35610ccd35ab;Nasim Faulkner;Winking Lizard Inc;5/6/2018;22;11
cf0d8208-8c6e-4b06-b4cd-82863c934b7e;Nasim Faulkner;Winking Lizard Inc;8/19/2018;11;57
0cd4fdc8-972f-4628-aa88-5fb52b0b134a;Nasim Faulkner;Winking Lizard Inc;7/18/2018;6;52
09ac25c9-cd7f-4a18-bf1f-2d00fa15dff9;Quyn Adams;Winking Lizard Inc;8/7/2018;7;39
10af6016-ca23-430a-9552-301e7352d505;Quyn Adams;Winking Lizard Inc;5/20/2018;9;58
e71ad096-a046-4591-99c4-acade8d99157;Quyn Adams;Winking Lizard Inc;3/25/2018;19;17
d162e213-8f17-464b-8793-5f016170402d;Quyn Adams;Winking Lizard Inc;11/28/2018;15;58
5a55c06a-aae8-4824-9906-1d52a90a4d7b;Vanna Moss;Winking Lizard Inc;10/8/2018;21;10
48713387-4899-4077-8986-be94f2f7afb7;Vanna Moss;Winking Lizard Inc;9/2/2018;18;18
1c15c51c-dd08-40f3-8285-dfc91501d765;Vanna Moss;Winking Lizard Inc;7/17/2018;17;16
1e0036b3-173a-428c-8164-593f83cddd55;Vanna Moss;Winking Lizard Inc;12/18/2018;19;31
b2a3e7dc-fe2e-4cb6-91b4-fddd03f20ec5;Debra Lindsey;Winking Lizard Inc;1/4/2018;14;46
358dbc98-84c9-4b8a-9d0c-d5e9e2f7b1a2;Debra Lindsey;Winking Lizard Inc;4/13/2018;15;21
31d8ec6a-e648-4b20-86ac-939ca1376ecd;Debra Lindsey;Winking Lizard Inc;3/10/2018;19;51
bca4b8c8-417c-49fa-bf47-d5453ea02561;Debra Lindsey;Winking Lizard Inc;2/18/2018;19;14
fff65359-6528-402c-8407-dceec6dc215f;Joy Mckay;Winking Lizard Inc;11/3/2018;16;34
f45e5a68-7fcf-4a0e-88d8-989924252159;Joy Mckay;Winking Lizard Inc;12/2/2018;22;51
ca1ee539-dc71-4ab9-aa58-a3954be121e0;Joy Mckay;Winking Lizard Inc;1/2/2018;6;38
5d9796be-1ce0-43a8-b96f-7cf787a5c1d2;Joy Mckay;Winking Lizard Inc;11/23/2018;15;47
87f038f8-10a0-4a63-86db-194536355aef;Trevor Dickerson;Winking Lizard Inc;12/6/2018;9;55
b7ee720b-dc4f-4ab1-b273-dac4d57e089c;Trevor Dickerson;Winking Lizard Inc;10/22/2018;18;24
f3c23565-6859-42e9-9802-3d57e403a4b6;Dante Bird;Winking Lizard Inc;4/7/2018;16;48
4a9327cc-6eb1-4066-831c-577b8cd61a33;Dante Bird;Winking Lizard Inc;2/16/2018;6;3
8ec58e0f-b508-427a-b7b2-e0aae3c8a69d;Dante Bird;Winking Lizard Inc;8/14/2018;8;1
bca63920-43d4-401b-b0b9-497963089ed9;Dante Bird;Winking Lizard Inc;9/3/2018;21;44
a6d1fef9-e867-4adb-bf00-90e956d26814;Evangeline Gutierrez;Winking Lizard Inc;9/8/2018;6;58
e4ae4a73-345c-4a9f-bc8a-264cb3b7406e;Evangeline Gutierrez;Winking Lizard Inc;12/28/2018;11;43
b08dac87-2889-4c84-9bba-0d70c3476e41;Evangeline Gutierrez;Winking Lizard Inc;7/16/2018;11;44
0d4ea246-81fc-46d4-8636-bd7b74d5a64f;Andrew Osborne;Winking Lizard Inc;5/14/2018;20;45
38e66b93-eb43-464c-892c-3de1b5b1973e;Andrew Osborne;Winking Lizard Inc;8/16/2018;11;15
54e6e9cc-c905-4bf3-9054-d0276dff7f3f;Andrew Osborne;Winking Lizard Inc;12/5/2018;9;56
b8b02cdc-dfda-4ad4-bf06-d5790c659c9b;Andrew Osborne;Winking Lizard Inc;2/19/2018;10;40
875ef8b5-5565-4358-9345-1321f97486f1;Andrew Osborne;Winking Lizard Inc;8/18/2018;21;11
700c88b6-2426-4c59-8d37-419f89b0d9c1;Quemby Sykes;Winking Lizard Inc;5/29/2018;19;25
317a4deb-2425-40ff-bd72-eeb67510fad9;Quemby Sykes;Winking Lizard Inc;2/24/2018;8;52
15df7119-601f-42cb-bf88-f33ccd0402ed;Quemby Sykes;Winking Lizard Inc;8/21/2018;16;31
94977a3c-ab18-4949-bb24-b7c57308315b;Quemby Sykes;Winking Lizard Inc;11/28/2018;22;55
a0ab61ed-ad07-4cb3-b182-9a87895d3319;Herrod Barry;Winking Lizard Inc;7/15/2018;13;59
7eb7c009-a82e-443c-95fa-cc98e6d887ae;Herrod Barry;Winking Lizard Inc;11/5/2018;18;52
0f785de7-3766-44a4-85d3-f6c01cd7f4a7;Gillian Lott;Winking Lizard Inc;3/1/2018;14;28
f2a70168-f4e9-4c5c-9133-cabeabd14afb;Shelly Matthews;Winking Lizard Inc;7/18/2018;7;58
75c86232-be3b-4992-959f-38292b5dd00c;Shelly Matthews;Winking Lizard Inc;9/9/2018;19;0
5489c404-824d-4808-8e79-7e7ceaffd687;Shelly Matthews;Winking Lizard Inc;10/5/2018;14;20
3c3059f8-ca78-4cd1-a48b-2da762eab4f9;Macon Hayden;Winking Lizard Inc;10/15/2018;7;43
8597e1c8-3fe0-4573-8ab9-3191735b6c72;Macon Hayden;Winking Lizard Inc;7/9/2018;8;16
e1406219-ef53-4cbf-bf09-dba133bbb1ad;Macon Hayden;Winking Lizard Inc;7/16/2018;10;49
fc7ad32a-4099-49f9-b5e9-a8e7baaf1662;Sacha Farrell;Winking Lizard Inc;1/6/2018;22;47
e56006ec-03d9-4f70-a403-d7c2f16cde81;Sacha Farrell;Winking Lizard Inc;4/1/2018;21;40
1359eb91-990c-4f4f-bafb-8e32ac857c31;Candace Sparks;Winking Lizard Inc;6/28/2018;12;45
ac80a889-f26a-4009-b62c-cb172218a4be;Candace Sparks;Winking Lizard Inc;3/17/2018;14;41
e6f87977-d445-4a05-88cb-74bb1a4e51b8;Candace Sparks;Winking Lizard Inc;1/4/2018;21;20
dff79fbb-e78e-452e-af96-98e0cbbec175;Candace Sparks;Winking Lizard Inc;11/16/2018;22;14
fbd36838-cdd8-436e-9922-83613b0c94ea;Candace Sparks;Winking Lizard Inc;12/17/2018;18;51
ac701a77-09a9-46a7-979e-1e38737d6f9d;Rahim Rocha;Winking Lizzard Tavern;9/3/2018;15;34
0a0484ad-1fdf-4414-87df-e59f04eed290;Rahim Rocha;Winking Lizzard Tavern;11/11/2018;18;19
707bfdfa-2913-4925-a91b-7e6e168eb8de;Rahim Rocha;Winking Lizzard Tavern;4/3/2018;19;47
a7aee20c-807f-4e75-8f3f-0695da10405b;Myra Irwin;Winking Lizzard Tavern;7/1/2018;7;27
7f385f6b-b476-41d7-bbbc-2ae8219149a7;Myra Irwin;Winking Lizzard Tavern;6/27/2018;15;12
f9836d87-6622-4fec-83f9-86ee8f369525;Myra Irwin;Winking Lizzard Tavern;7/5/2018;19;11
5a39c3b1-f87b-4ad5-8082-102d1c87cb89;Olivia Pate;Winking Lizzard Tavern;11/6/2018;20;50
7366e227-064b-45a7-a9fe-df5de4bb8388;Olivia Pate;Winking Lizzard Tavern;10/5/2018;14;54
a6126bcd-9bb5-47fc-9330-40a451461782;Olivia Pate;Winking Lizzard Tavern;6/11/2018;18;24
b85df70e-adb1-4798-b93d-0fff55ab988c;Lewis Weiss;Winking Lizzard Tavern;5/20/2018;9;47
00d8e449-e89b-4345-be72-2ca9c695733e;Lewis Weiss;Winking Lizzard Tavern;9/17/2018;7;46
5743d95f-8514-491c-a5a6-bb551a507ada;Dawn Daniel;Winking Lizzard Tavern;2/21/2018;7;37
c3ba21d8-b7ea-46e2-96e6-6c8fc034cda6;Dawn Daniel;Winking Lizzard Tavern;4/21/2018;10;4
97a67b6a-a38b-4d0b-a563-946fd67e1f5a;Victor Jacobson;Winking Lizzard Tavern;10/29/2018;21;11
630a4a4e-a5bf-4eb0-99ea-fe2dd23e5b25;Victor Jacobson;Winking Lizzard Tavern;3/25/2018;19;34
753f1121-e7fc-4e95-a8bd-22b54c5f3397;Victor Jacobson;Winking Lizzard Tavern;12/22/2018;21;43
afb079be-8a24-4383-a8cc-b9358c50d3af;Victor Jacobson;Winking Lizzard Tavern;10/10/2018;14;40
0c0b800a-3a98-4f55-a040-5cadac0a2852;Gretchen Henson;Winking Lizzard Tavern;11/10/2018;8;43
c4f0bc76-877a-4a6e-9659-61fa1380f3c1;Gretchen Henson;Winking Lizzard Tavern;5/18/2018;7;14
de402170-9842-4554-b4e1-30310d15c806;Gretchen Henson;Winking Lizzard Tavern;10/11/2018;21;29
6b1e33f7-63eb-4fef-880f-a8311742de79;Gretchen Henson;Winking Lizzard Tavern;7/16/2018;20;47
fa9101a5-4bad-4133-a5d1-226b10e45261;Gretchen Henson;Winking Lizzard Tavern;1/8/2018;9;7
51ebb0d9-d2b7-433c-b521-850af4c58cb8;Daphne Ford;Winking Lizzard Tavern;5/3/2018;10;9
21d4a326-8dac-48ad-8016-697ace490a7b;Daphne Ford;Winking Lizzard Tavern;9/9/2018;8;57
b36c5d1d-f9b0-4836-8e2c-7c166d37b53c;Daphne Ford;Winking Lizzard Tavern;10/29/2018;9;26
042d500b-ba47-4cb1-a23b-7231255721b8;Quynn Meyer;Winking Lizzard Tavern;7/14/2018;13;9
4b955806-85bc-4e9f-b725-a64e5c9aec72;Quynn Meyer;Winking Lizzard Tavern;3/11/2018;21;4
11983096-1eef-4087-ab34-8033a2809320;Quynn Meyer;Winking Lizzard Tavern;6/1/2018;8;39
8a9401ba-709f-4618-98d4-77d16b19a9b8;Quynn Meyer;Winking Lizzard Tavern;2/7/2018;22;54
43dfb76a-10ca-4f04-8ddb-bef49658a70c;Jessamine Mcneil;Winking Lizzard Tavern;8/26/2018;19;27
9293eb2c-00b3-4900-838f-213b65d60d54;Jessamine Mcneil;Winking Lizzard Tavern;8/13/2018;12;21
95dcfd46-dff0-4089-8d59-0981833866f8;Jessamine Mcneil;Winking Lizzard Tavern;11/6/2018;11;25
3f938e28-ece3-498c-8477-0c5f99f68759;Jessamine Mcneil;Winking Lizzard Tavern;7/10/2018;21;14
dd67bc98-1434-416c-b947-b83871072665;Connor Holland;Winking Lizzard Tavern;11/26/2018;9;43
6ec6a5ab-d1ab-464a-9c21-033651cc51cf;Connor Holland;Winking Lizzard Tavern;10/16/2018;9;0
cbb17210-2b35-44cc-9968-274b5a562c28;Connor Holland;Winking Lizzard Tavern;10/28/2018;10;25
0b823f83-4884-478f-9231-a7b8b10fd9a8;Connor Holland;Winking Lizzard Tavern;10/14/2018;7;53
f02508c0-c1ff-41b3-8b4d-75d5bcc9893b;Trevor Foster;Winking Lizzard Tavern;10/25/2018;10;46
5185d3a6-a824-4090-a4cc-5c1882b2c8a1;Trevor Foster;Winking Lizzard Tavern;9/24/2018;14;8
29722925-6000-46a3-8426-5ba166e1cfcc;Trevor Foster;Winking Lizzard Tavern;1/16/2018;12;25
ffad17c4-c8eb-47df-9325-2e72da08cbf1;Flynn Vazquez;Winking Lizzard Tavern;5/6/2018;14;9
e02b0e95-1f11-4d51-95b1-70abeb23fffd;Flynn Vazquez;Winking Lizzard Tavern;9/6/2018;21;8
87a21eb7-534b-4dde-a064-db9175862f56;Jillian Rios;Winking Lizzard Tavern;11/1/2018;21;17
89e5eac9-af3f-4565-a2d0-12057efd1164;Jillian Rios;Winking Lizzard Tavern;1/10/2018;17;52
da245613-08fa-475d-8d4d-80b735a2a990;Jillian Rios;Winking Lizzard Tavern;11/3/2018;7;5
866cc718-3ac5-4740-9025-522eb53efbdf;Jillian Rios;Winking Lizzard Tavern;9/1/2018;15;18
443e2595-52ab-45ae-8fc6-3bb19119f936;Jillian Rios;Winking Lizzard Tavern;10/17/2018;20;18
6f13c787-ef3b-4b7d-ad51-3e9a570045b7;Cedric Horne;Winking Lizzard Tavern;11/23/2018;11;26
baff99eb-f106-4ae0-baeb-85fb643f0289;Cedric Horne;Winking Lizzard Tavern;4/26/2018;7;59
0e80b31e-6260-41b8-aa8b-12c488e9444d;Charlotte Carter;Winking Lizzard Tavern;7/20/2018;7;15
e6c50543-a747-4537-b44b-a6307b3dc569;Charlotte Carter;Winking Lizzard Tavern;8/1/2018;13;14
b741fcb6-1941-4396-b53e-ce29f90a86d3;Charlotte Carter;Winking Lizzard Tavern;10/25/2018;22;13
8889ba14-f534-41df-a845-f7c50c190fc0;Charlotte Carter;Winking Lizzard Tavern;9/13/2018;10;4
9e985bf1-eb12-4b49-9802-be736d37167e;Benedict Stewart;Winking Lizzard Tavern;4/24/2018;16;5
ed1bda0b-a4ad-4487-b55b-1f165acea8d3;Benedict Stewart;Winking Lizzard Tavern;3/5/2018;10;48
80d0e5a7-e04d-49fb-81e1-d1d8d5cde82a;Benedict Stewart;Winking Lizzard Tavern;11/17/2018;10;36
0ddd8e35-2d66-4e39-ad4e-c46450c70391;Benedict Stewart;Winking Lizzard Tavern;8/7/2018;9;4
889febf7-8c99-430a-9a48-8480a34bcaae;Amos Huff;Winking Lizzard Tavern;9/5/2018;18;6
53bf75a1-9d80-4871-8384-a932f52ce519;Amos Huff;Winking Lizzard Tavern;3/11/2018;13;26
dc844955-2608-4c93-ab0e-3b6ddd9a582c;Amos Huff;Winking Lizzard Tavern;2/16/2018;20;1
6a96980f-912a-45ed-95c7-5aac3d410465;Amos Huff;Winking Lizzard Tavern;6/3/2018;15;53
8b6e3575-5865-4702-85ae-fd54e268eec2;Amos Huff;Winking Lizzard Tavern;10/20/2018;20;14
a5440997-92e1-4cdf-963d-77e5a3942733;Calvin Herring;Winking Lizzard Tavern;9/13/2018;12;18
318c6d95-314f-4142-aadf-70267afb91db;Calvin Herring;Winking Lizzard Tavern;12/10/2018;9;39
84eab5a4-27bb-4f44-b9f9-57a39d05cafe;Calvin Herring;Winking Lizzard Tavern;7/9/2018;7;1
53992250-4013-419d-846d-3e9e9e4dd4ce;Calvin Herring;Winking Lizzard Tavern;5/11/2018;18;55
67bc453d-fb1a-45db-a442-5a9a49f01c29;Calvin Herring;Winking Lizzard Tavern;7/12/2018;9;52
71d75c12-36f2-4e2f-b793-a11c59fbc25e;Hollee Carpenter;Winking Lizzard Tavern;1/3/2018;16;41
fdf3dcd0-5b70-4334-9b5f-e4a62b8cdfe4;Blossom Hill;Winking Lizzard Tavern;12/4/2018;12;44
cbd3b006-2da5-48f7-bef8-b37cb463555b;Blossom Hill;Winking Lizzard Tavern;9/25/2018;19;3
604c729b-f14e-4356-84a3-047179ee56ae;Chaney Abbott;Winking Lizzard Tavern;1/9/2018;7;48
d22fb216-5bd6-402e-b5de-9dd983f36f1c;Chaney Abbott;Winking Lizzard Tavern;9/27/2018;11;53
ea011e9c-ebd1-4c01-8d7f-5a9d9b4e8c85;Chaney Abbott;Winking Lizzard Tavern;11/25/2018;14;38
7c0d6ffb-0e02-47d6-9bec-c4e107c1c430;Chaney Abbott;Winking Lizzard Tavern;4/27/2018;10;54
e6d403e9-3041-405c-8c81-e9791206c7c7;Chaney Abbott;Winking Lizzard Tavern;7/4/2018;12;0
ced11c6f-db00-4e79-b45c-93db0cde4188;Ishmael Sandoval;Winking Lizzard Tavern;2/12/2018;7;34
15ed9fb0-0482-4305-9961-1b1b04c910b7;Ishmael Sandoval;Winking Lizzard Tavern;11/2/2018;12;25
3d76008c-fbcd-4538-8abf-cbb7ec53b544;Ishmael Sandoval;Winking Lizzard Tavern;4/15/2018;22;12
9c05f0e7-0ece-4f3d-85be-7a1a630e245e;Samuel Maddox;Winking Lizzard Tavern;7/19/2018;7;46
44d7482e-db24-4649-bd71-6c12c2f4dca9;Samuel Maddox;Winking Lizzard Tavern;9/2/2018;22;46
cfb1ef5f-a327-4436-9794-9aad25d7108b;Samuel Maddox;Winking Lizzard Tavern;10/2/2018;14;47
